stop_name,stop_id,stop_lat,stop_lon
Darmstadt-Eberstadt,13360,49.814514,8.626105
Darmstadt-Eberstadt,4593,49.814526,8.626049
Darmstadt-Kranichstein,13419,49.906994,8.679711
Darmstadt-Wixhausen,13915,49.93034,8.647816
Dasing,2205,48.386242,11.052165
Dasing,4936,48.386242,11.052165
Dattenfeld(Sieg),12651,50.809315,7.546711
Dattenfeld(Sieg),6917,50.80935,7.546693
Dauenhof,5700,53.853092,9.681234
Dauenhof,8017,53.85194,9.680147
Daufenbach,10800,49.876087,6.63987
Dausenau,14207,50.326866,7.758212
Dausenau,14233,50.326866,7.758212
Davensberg,12596,51.817944,7.598516
Daxlanden Dornröschenweg,3613,48.993126,8.335566
Daxlanden Dornröschenweg,5328,48.99252,8.335063
"Daxlanden Dornröschenweg, Karlsruhe",2033,48.99283,8.335364
"Daxlanden Dornröschenweg, Karlsruhe",2837,48.992844,8.335295
Daxlanden Karl-Delisle-Straße,1045,48.99576,8.337785
Daxlanden Karl-Delisle-Straße,1706,48.996304,8.338378
"Daxlanden Karl-Delisle-Straße, Karlsruhe",1523,48.996086,8.338192
"Daxlanden Karl-Delisle-Straße, Karlsruhe",9864,48.996105,8.338135
Daxlanden Nussbaumweg,5778,48.989613,8.333374
Daxlanden Nussbaumweg,9859,48.989147,8.333006
"Daxlanden Nussbaumweg, Karlsruhe",12665,48.988853,8.332747
"Daxlanden Nussbaumweg, Karlsruhe",2760,48.988846,8.332863
Daxlanden Thomas-Mann-Straße,2290,48.999043,8.34136
Daxlanden Thomas-Mann-Straße,814,48.999226,8.341558
"Daxlanden Thomas-Mann-Straße, Karlsruhe",13056,48.999237,8.34154
"Daxlanden Thomas-Mann-Straße, Karlsruhe",7465,48.998837,8.341087
Decin - Certova Voda,6173,50.817047,14.221472
Decin - Certova Voda,7923,50.816467,14.221696
Decin - Priper,183,50.784863,14.209138
Decin - Priper,9006,50.785133,14.209506
Decin - Prostredni Zleb,2906,50.79309,14.230051
Decin - Prostredni Zleb,5638,50.79308,14.230123
Decin hl.n.,11102,50.773415,14.201247
Decin hl.n.,5631,50.773113,14.201439
Decin hl.n.,8123,50.77325,14.200999
Decin vychod,14196,50.77509,14.223134
Decin-Certova voda,11384,50.81666,14.221622
Decin-Priper,2996,50.78501,14.209291
Decin-Prostredni Zleb,6894,50.792957,14.23002
Dedenhausen,2306,52.43222,10.238656
Dedenhausen,3512,52.43222,10.239016
Dedinghausen,14420,51.672337,8.399203
Dedinghausen,3879,51.67236,8.398281
Dedinghausen,6910,51.672314,8.396804
Deezbüll,10443,54.77697,8.818274
Deggendorf Hbf,10745,48.83944,12.949727
Deggendorf Hbf,3960,48.83944,12.949727
Deggendorf Hbf,8749,48.83944,12.949727
Deidesheim,6593,49.40856,8.192716
Deidesheim,6620,49.40854,8.192797
Deining(Oberpf),1098,49.203995,11.515572
Deining(Oberpf),8610,49.203995,11.515572
Deisenhofen,11382,48.018913,11.583812
Deisenhofen,4283,48.01942,11.583695
Deisenhofen,8005,48.0189,11.583758
Deisenhofen,8477,48.019436,11.583749
Deisenhofen,9955,48.01954,11.583597
Deißlingen Mitte,6708,48.10834,8.611547
Delitzsch ob Bf,22,51.519703,12.34639
Delitzsch ob Bf,3875,51.519703,12.34639
Delitzsch unt Bf,2446,51.525227,12.345218
Delitzsch unt Bf,3766,51.525227,12.345218
Delitzsch unt Bf,6618,51.525227,12.345218
Dellfeld,5644,49.227886,7.469528
Dellfeld,7844,49.22793,7.469483
Dellfeld Ort,325,49.238506,7.477873
Delmenhorst,11435,53.05276,8.630122
Delmenhorst,1168,53.05279,8.629758
Delmenhorst,13921,53.05279,8.629758
Demitz-Thumitz,4362,51.14214,14.239622
Demitz-Thumitz,9814,51.14214,14.239622
Demker,13075,52.518177,11.854733
Demker,8314,52.518177,11.854733
Demker,9617,52.518177,11.854733
Demmin,157,53.90126,13.053806
Denklingen Kapelle,1611,47.915966,10.851738
Denklingen Schule,3158,47.912792,10.852727
Denklingen Süd,747,47.909264,10.847579
"Denklingen, Denkmal",4853,47.91354,10.849502
"Denklingen, Siedlung",522,47.917984,10.847948
Denzlingen,11122,48.068626,7.881434
Denzlingen,12762,48.06904,7.88163
Denzlingen,2375,48.06827,7.881621
Denzlingen,4088,48.068626,7.881434
Denzlingen,7377,48.069008,7.881764
Dernbach(Westerw),12415,50.457226,7.783693
Derneburg(Han),11940,52.09685,10.143719
Derneburg(Han),3826,52.09685,10.143719
Desna,4890,50.753506,15.308936
Desna-Pustinska,14206,50.764145,15.335437
Desna-Riedlova vila,953,50.759235,15.313994
Dessau Hbf,1149,51.839867,12.234945
Dessau Hbf,11843,51.839867,12.234945
Dessau Hbf,12136,51.839867,12.234945
Dessau Hbf,12534,51.839867,12.234945
Dessau Hbf,5135,51.839867,12.234945
Dessau Hbf,5181,51.839867,12.234945
Dessau Hbf,530,51.839867,12.234945
Dessau Süd,14452,51.802197,12.236455
Dessau Süd,601,51.802197,12.236455
Dessau-Alten,10078,51.825542,12.19334
Dessau-Mosigkau,7104,51.814075,12.148546
Dessau-Mosigkau,7586,51.814075,12.148546
Detmold,3786,51.940746,8.872859
Detmold,9663,51.940746,8.872859
Dettelbach Bahnhof,6455,49.788147,10.090359
Dettelbach Bahnhof,8052,49.788147,10.090359
Dettenhausen,11624,48.606617,9.093331
Dettenhausen,1784,48.606716,9.09325
Dettingen(Main),6206,50.042557,9.036807
Dettingen(Main),7164,50.042557,9.036807
Dettingen(Teck),5250,48.616383,9.454858
Dettum,5149,52.15682,10.660694
Deuben(Zeitz),3847,51.11053,12.068913
Deuerling,10776,49.04164,11.914918
Deuerling,12280,49.04164,11.914918
Deuten,12272,51.71304,6.970837
Deuten,8601,51.713085,6.97079
Deutenhausen,12433,47.827496,11.176183
Deutenhausen,8940,47.82761,11.176066
Deutzen,13719,51.11443,12.419542
Deutzen,1670,51.11443,12.419542
Diebach,9210,50.12868,9.83766
Dieburg,12065,49.903755,8.840134
Dieburg,14108,49.903755,8.840134
Dieburg Bahnhof Schiene NAschburg,6852,49.903538,8.839717
Diedelsheim,1883,49.039066,8.674662
Diedelsheim,3802,49.039097,8.674698
Diedorf(Schwab),14201,48.35609,10.776823
Diedorf(Schwab),8828,48.35609,10.776823
Diemeringen,6637,48.940617,7.184837
Dienhausen,832,47.88872,10.832263
Dienheim,7489,49.841675,8.357243
Dienheim,8370,49.841682,8.357189
Diepholz,1256,52.604637,8.38013
Diepholz,7721,52.6046,8.380267
Dieskau,13048,51.450596,12.050897
Dieskau,3480,51.450596,12.050897
Dietersheim,13616,49.55688,10.543103
Dietmannsried,11386,47.812866,10.290481
Dietmannsried,11842,47.812866,10.290481
Dietzelbach,10824,47.858967,7.76501
Dietzelbach,11743,47.85937,7.763382
Dietzenbach Bahnhof,3060,50.007973,8.785091
Dietzenbach Mitte,14247,50.01786,8.788452
Dietzenbach Mitte,1471,50.01786,8.788452
Dietzenbach-Steinberg,4771,50.026264,8.793174
Dietzenbach-Steinberg,5203,50.026264,8.793174
Dietzhausen,10024,50.599438,10.5969
Diez,13223,50.37013,8.01962
Diez,4250,50.37013,8.01962
Diez Ost,10337,50.376045,8.038587
Diez Ost,9782,50.376045,8.038587
Dießen,1964,47.950817,11.10754
Dießen,7318,47.950817,11.10754
Dießen Heimgartensiedlung,1216,47.956135,11.102952
Dießen a.Ammersee Dießen,895,47.950844,11.107255
Dießen a.Ammersee Dießen Bahnhofstraße,6508,47.950188,11.10368
Dießen a.Ammersee Dießen Klosterhof,12241,47.9491,11.096943
Dießen a.Ammersee Dießen Rathaus,1381,47.948143,11.103258
Dießen a.Ammersee Dießen Schule,7505,47.950104,11.092352
"Dießen a.Ammersee Dießen, Gruberberg",7386,47.958977,11.058953
Dießen a.Ammersee St. Alban Gymnasium,9195,47.96311,11.102315
Dillbrecht,12502,50.80157,8.203862
Dillbrecht,1728,50.80157,8.203862
Dillenburg,11950,50.734905,8.294586
Dillenburg,2501,50.734905,8.294586
Dillenburg,6052,50.734905,8.294586
Dillenburg,8230,50.734905,8.294586
Dillenburg,8427,50.734905,8.294586
Dillingen(Donau),10648,48.581257,10.489167
Dillingen(Donau),4681,48.581257,10.489167
Dillingen(Saar),11463,49.35271,6.72215
Dillingen(Saar),13641,49.35271,6.72215
Dillingen(Saar),7245,49.35271,6.72215
Dillingen(Saar),7417,49.35271,6.72215
Dingolfing,1017,48.641605,12.48687
Dinkelscherben,12883,48.342224,10.588002
Dinkelscherben,1907,48.342224,10.588002
Dinkelscherben,6712,48.342224,10.588002
Dinslaken,3047,51.567616,6.737463
Dinslaken,6541,51.567726,6.737607
Dippoldiswalde,2532,50.891094,13.664603
Dirmingen,8590,49.415386,7.012377
Dissen-Bad Rothenfelde,5797,52.111916,8.185227
Distelhausen,11834,49.598305,9.683614
Ditfurt,12413,51.83348,11.186728
Dittersbach,14290,50.926563,13.068763
Dittersdorf,11610,50.751553,12.978931
Dittersdorf,14466,50.751648,12.978931
Dittigheim,566,49.60806,9.674757
Ditzingen,14700,48.82363,9.067095
Ditzingen,9895,48.82355,9.067095
Dlouha Lhota,8382,50.4211,15.039379
Dlouhe Dvory,1995,50.261703,15.725907
Doberlug-Kirchhain,4375,51.62065,13.56415
Doberlug-Kirchhain,6772,51.620575,13.564228
Doberlug-Kirchhain,7583,51.620533,13.564268
Doberlug-Kirchhain,970,51.62053,13.564161
Doberschütz,10096,51.492237,12.745785
Doberschütz,11892,51.492237,12.745785
Dobra Voda u Horic,4544,50.34592,15.609746
Dodendorf,14322,52.04895,11.613086
Dodendorf,560,52.04895,11.613086
Dodenhof,7423,53.84441,9.939692
Doestrup(Soenderjylland) st,11788,55.117485,8.807864
Dogern,12370,47.608837,8.167132
Dogern,3570,47.609005,8.167608
Dohalice,2309,50.283073,15.695302
Dohna(Sachs),11944,50.961384,13.855696
"Doksy,,zel.st.",7973,50.573524,14.647139
Dolanky,8915,50.60386,15.171261
Dolhain-Gileppe,6216,50.61637,5.936716
Dolhain-Gileppe,6449,50.61637,5.936716
Dollbergen,12904,52.41703,10.181074
Dollbergen,7676,52.416958,10.181038
Dollern,4275,53.544907,9.558443
Dollern,4905,53.545925,9.557616
Dollnstein,13555,48.871426,11.079009
Dollnstein,6758,48.871426,11.079009
Dolni Bousov,8089,50.441616,15.132337
Dolni Habartice,11639,50.750233,14.335854
Dolni Krecany (Bahnhof),10307,50.95636,14.518104
Dolni Podluzi,3303,50.886143,14.620539
Dolni Polubny,1338,50.76055,15.323148
Dolni Poustevna,5173,50.98358,14.283438
Dolni Poustevna,8118,50.98343,14.28315
Dolni Zleb,10939,50.84553,14.215599
Dolni Zleb zast.,9622,50.837765,14.222765
Dolni Zleb zastavka,2718,50.837048,14.223727
Dolni Zleb zastavka,6284,50.83743,14.223116
"Dolní Bousov, Bechov",10104,50.436146,15.085328
Dolní Zleb,222,50.846504,14.215157
Dolní Zleb,344,50.846523,14.215094
Domazlice,12633,49.434692,12.944582
Domazlice mesto,4672,49.435677,12.924718
Dombühl,11868,49.25211,10.298523
Dombühl,7147,49.25211,10.298523
Dombühl,8709,49.25211,10.298523
Domnitz(Saalkr),7735,51.635223,11.839973
Domsühl,13068,53.48546,11.765864
Donaueschingen,10135,47.94808,8.498727
Donaueschingen,10617,47.94781,8.498557
Donaueschingen,10735,47.94801,8.4987
Donaueschingen,14719,47.947784,8.498919
Donaueschingen,5603,47.94795,8.498673
Donaueschingen,7398,47.947914,8.498638
Donaueschingen,823,47.947784,8.498919
Donaueschingen,9847,47.947784,8.498919
Donaueschingen Allmendshofen,9874,47.941048,8.502087
Donaueschingen Aufen,14692,47.9635,8.475686
Donaueschingen Aufen,2858,47.9635,8.475766
Donaueschingen Grüningen,13406,47.983192,8.471625
Donaueschingen Grüningen,4807,47.983597,8.471302
Donaueschingen Mitte/Siedlung,2316,47.952217,8.489115
Donaueschingen Mitte/Siedlung,29,47.952206,8.489035
Donauwörth,10316,48.714027,10.771443
Donauwörth,11549,48.714027,10.771443
Donauwörth,2619,48.714027,10.771443
Donauwörth,4125,48.714027,10.771443
Donauwörth,5730,48.714027,10.771443
Donauwörth,6159,48.714027,10.771443
Donauwörth,8307,48.714027,10.771443
Dorf Mecklenburg,4182,53.84267,11.471576
Dorf Mecklenburg,6918,53.843964,11.470372
Dorfchemnitz,10010,50.6659,12.839881
Dorfen Bahnhof,12524,48.267048,12.159686
Dorfen Bahnhof,7191,48.267048,12.159686
Dorfmark,12181,52.898617,9.770811
Dorfmark,819,52.898685,9.770712
Dorfprozelten,3657,49.779377,9.38216
Dorheim(Wetterau),7674,50.352684,8.790302
Dormagen,10265,51.09976,6.814431
Dormagen,1658,51.099846,6.81462
Dormagen,3496,51.09979,6.814485
Dormagen,7441,51.099697,6.814323
Dormagen Chempark,3817,51.077343,6.837967
Dormagen Chempark,8525,51.076355,6.838569
Dornbirn,13304,47.41769,9.738808
Dornburg(Saale),10676,51.008614,11.675499
Dornburg(Saale),6574,51.008614,11.675499
Dornstetten,2789,47.980553,10.86957
Dornstetten,6286,48.469635,8.503214
Dornstetten Abzw. B 17,2683,47.981377,10.854703
Dornstetten-Aach,1035,48.47334,8.482585
Dorsten,12517,51.65747,6.970639
Dorsten,2742,51.657463,6.970415
Dorsten,3376,51.65811,6.970828
Dorsten,3994,51.658276,6.9705
Dorsten,7258,51.658104,6.970738
Dortelweil,11536,50.207363,8.751056
Dortelweil,7884,50.207382,8.751014
Dortmund Hbf,10181,51.517883,7.458721
Dortmund Hbf,10766,51.517895,7.45929
Dortmund Hbf,11154,51.517456,7.458829
Dortmund Hbf,11236,51.517036,7.457813
Dortmund Hbf,11977,51.518063,7.458685
Dortmund Hbf,12423,51.51843,7.458577
Dortmund Hbf,1379,51.518333,7.458604
Dortmund Hbf,1408,51.51821,7.45864
Dortmund Hbf,3818,51.517155,7.457778
Dortmund Hbf,4298,51.51776,7.458766
Dortmund Hbf,5424,51.517555,7.458811
Dortmund Hbf,5914,51.517193,7.457769
Dortmund Hbf,5931,51.518105,7.458667
Dortmund Hbf,6078,51.51796,7.458703
Dortmund Hbf,6596,51.51728,7.457742
Dortmund Knappschaftskrankenhaus,6529,51.518806,7.537701
Dortmund Knappschaftskrankenhaus,9505,51.518772,7.537719
Dortmund Möllerbrücke,3101,51.50714,7.452118
Dortmund Möllerbrücke,4734,51.507107,7.452109
Dortmund Signal Iduna Park,10553,51.49063,7.457041
Dortmund Signal Iduna Park,14024,51.49067,7.457032
Dortmund Stadthaus,4986,51.5078,7.468575
Dortmund Stadthaus,7783,51.50783,7.468557
Dortmund Tierpark,14172,51.477962,7.461991
Dortmund Universität,10123,51.49254,7.417614
Dortmund Universität,8077,51.492558,7.417542
Dortmund West,3285,51.509686,7.438814
Dortmund West,9935,51.509632,7.438796
Dortmund-Aplerbeck,10544,51.490147,7.55343
Dortmund-Aplerbeck,12993,51.490124,7.552882
Dortmund-Aplerbeck,13973,51.49015,7.553189
Dortmund-Aplerbeck Süd,14988,51.484276,7.550412
Dortmund-Asseln Mitte,2006,51.52618,7.583623
Dortmund-Asseln Mitte,6820,51.526146,7.583632
Dortmund-Barop,3065,51.477283,7.431475
Dortmund-Barop,6902,51.477295,7.431331
Dortmund-Brackel,14179,51.52075,7.549819
Dortmund-Brackel,7311,51.520664,7.549846
Dortmund-Bövinghausen,12424,51.51918,7.327441
Dortmund-Derne,12403,51.568054,7.529086
Dortmund-Derne,8025,51.568073,7.528996
Dortmund-Dorstfeld,10618,51.509197,7.424603
Dortmund-Dorstfeld,11420,51.50963,7.424773
Dortmund-Dorstfeld,5693,51.509464,7.424747
Dortmund-Dorstfeld,6160,51.50951,7.424755
Dortmund-Dorstfeld,6832,51.50917,7.424702
Dortmund-Dorstfeld,8306,51.50935,7.42472
Dortmund-Dorstfeld Süd,1000,51.500793,7.419949
Dortmund-Dorstfeld Süd,13384,51.500793,7.420021
Dortmund-Germania,14891,51.49821,7.363895
Dortmund-Germania,9172,51.498234,7.36385
Dortmund-Huckarde,11473,51.532722,7.402262
Dortmund-Huckarde,13085,51.532753,7.402307
Dortmund-Huckarde Nord,12840,51.5344,7.415144
Dortmund-Hörde,1409,51.487774,7.500286
Dortmund-Hörde,14225,51.48765,7.500241
Dortmund-Hörde,1963,51.487736,7.500268
Dortmund-Hörde,6564,51.48778,7.500029
Dortmund-Hörde,889,51.487846,7.500313
Dortmund-Kirchderne,5039,51.546993,7.510051
Dortmund-Kirchderne,5674,51.547028,7.510024
Dortmund-Kirchhörde,13902,51.46434,7.457912
Dortmund-Kley,13388,51.489403,7.365583
Dortmund-Kley,14356,51.489513,7.365583
Dortmund-Kruckel,4472,51.458424,7.415979
Dortmund-Kruckel,71,51.458466,7.415952
Dortmund-Kurl,10362,51.55682,7.584934
Dortmund-Kurl,11019,51.556915,7.584835
Dortmund-Körne,11915,51.51338,7.515198
Dortmund-Körne,7802,51.513348,7.515225
Dortmund-Körne West,13054,51.509926,7.502154
Dortmund-Körne West,4842,51.509895,7.502181
Dortmund-Löttringhausen,7273,51.451717,7.447159
Dortmund-Lütgendortmund,7592,51.50062,7.334115
Dortmund-Lütgendortmund Nord,3022,51.50864,7.341985
Dortmund-Marten,3805,51.51441,7.374342
Dortmund-Marten Süd,10075,51.50783,7.387179
Dortmund-Marten Süd,10664,51.507908,7.387116
Dortmund-Mengede,11952,51.570522,7.373974
Dortmund-Mengede,3388,51.570366,7.374055
Dortmund-Mengede,4219,51.570293,7.374001
Dortmund-Mengede,5286,51.570446,7.373929
Dortmund-Nette/Oestrich,10528,51.56159,7.377702
Dortmund-Nette/Oestrich,2259,51.561573,7.377845
Dortmund-Oespel,12927,51.488365,7.383622
Dortmund-Oespel,5722,51.488407,7.383631
Dortmund-Rahm,3420,51.52583,7.395425
Dortmund-Rahm,8996,51.525795,7.395452
Dortmund-Scharnhorst,10796,51.538223,7.53612
Dortmund-Scharnhorst,532,51.53819,7.536147
Dortmund-Somborn,12084,51.49599,7.350375
Dortmund-Sölde,13433,51.495407,7.588896
Dortmund-Sölde,7522,51.495308,7.58895
Dortmund-Westerfilde,227,51.548435,7.380109
Dortmund-Westerfilde,5950,51.548412,7.380064
Dortmund-Wickede,14396,51.533966,7.624828
Dortmund-Wickede,5518,51.533997,7.624792
Dortmund-Wickede West,14063,51.529354,7.606664
Dortmund-Wickede West,2781,51.5294,7.606655
Dortmund-Wischlingen,569,51.51949,7.412682
Dortmund-Wischlingen,9406,51.5195,7.412736
Dorum(Weserm),14302,53.68894,8.575838
Dorum(Weserm),4126,53.688744,8.575801
Dossow(Prign),3357,53.120308,12.522354
Dottenheim,7493,49.547497,10.522573
Doubi u Turnova,14328,50.607964,15.101902
Drahnsdorf,10459,51.915752,13.581534
Drahnsdorf,14139,51.915928,13.581451
Drebkau,10084,51.655,14.223084
Drebkau,14899,51.654953,14.223174
Dreieich-Buchschlag,13287,50.022587,8.661404
Dreieich-Buchschlag,3453,50.022587,8.661404
Dreieich-Buchschlag,7249,50.022587,8.661404
Dreieich-Dreieichenhain,13720,49.998466,8.708674
Dreieich-Götzenhain,10673,49.99457,8.729812
Dreieich-Götzenhain,3993,49.994507,8.730007
Dreieich-Offenthal,12547,49.98153,8.751049
Dreieich-Sprendlingen,6299,50.015594,8.689191
Dreieich-Sprendlingen,9759,50.015594,8.689191
Dreieich-Weibelfeld,7457,50.007294,8.700683
Dreikirchen,2860,50.449863,7.958384
Dreileben-Drackenstedt,10707,52.143852,11.341559
Dreileben-Drackenstedt,4934,52.143852,11.341559
Drensteinfurt,11390,51.79887,7.73392
Drensteinfurt,13854,51.798843,7.733866
Dresden Altwilschdorf,13611,51.123608,13.723733
Dresden Altwilschdorf,14183,51.123413,13.723599
Dresden Am Hellerhof,919,51.094093,13.734693
Dresden Am Olter,14643,51.109642,13.732483
Dresden Am Olter,4961,51.109646,13.732528
Dresden Bahnhof Neustadt,5816,51.065437,13.741852
Dresden Bahnhof Neustadt,7875,51.065723,13.741915
Dresden Bischofsplatz,13139,51.07219,13.74638
Dresden Bischofsplatz,4931,51.072227,13.746524
Dresden Btf Trachenberge,10728,51.08733,13.730039
Dresden Dammweg,10970,51.06827,13.745356
Dresden Elsterweg,10876,51.114193,13.727973
Dresden Elsterweg,2384,51.114017,13.727982
Dresden Eschebachstraße,11199,51.081604,13.733282
Dresden Eschebachstraße,2850,51.081367,13.732986
Dresden Flughafen,13051,51.124973,13.766601
Dresden Flughafen,1604,51.12501,13.766529
Dresden Freiberger Straße,7349,51.047894,13.719799
Dresden Freiberger Straße,8508,51.047913,13.719969
Dresden Grenzstraße,14392,51.128323,13.77871
Dresden Grenzstraße,3936,51.128235,13.777623
Dresden Großenhainer Platz,2677,51.073322,13.735268
Dresden Großenhainer Platz,9576,51.074165,13.738546
Dresden Hbf,10773,51.04058,13.732833
Dresden Hbf,11000,51.040585,13.73101
Dresden Hbf,11412,51.03968,13.731989
Dresden Hbf,11442,51.04066,13.731073
Dresden Hbf,11667,51.04055,13.730983
Dresden Hbf,11739,51.040485,13.732761
Dresden Hbf,11812,51.04078,13.731171
Dresden Hbf,12027,51.040413,13.730839
Dresden Hbf,12766,51.03978,13.732061
Dresden Hbf,12895,51.0407,13.731099
Dresden Hbf,14469,51.040413,13.732707
Dresden Hbf,7054,51.03983,13.732106
Dresden Hbf,8419,51.040466,13.730902
Dresden Hellerberge,10641,51.099876,13.73569
Dresden Hellerberge,7477,51.099895,13.735905
Dresden Hellerhofstraße,14811,51.097973,13.731638
Dresden Hellerhofstraße,8931,51.098434,13.731782
Dresden Industriegelände,2869,51.08733,13.762594
Dresden Industriegelände,3287,51.087284,13.762729
Dresden Keulenbergstraße,11150,51.118183,13.724542
Dresden Keulenbergstraße,8499,51.118217,13.724829
Dresden Lauterbacher Straße,12197,51.091343,13.737801
Dresden Lauterbacher Straße,13427,51.093037,13.736974
Dresden Liststraße,10448,51.076828,13.732923
Dresden Liststraße,5336,51.076557,13.733004
Dresden Maxim-Gorki-Straße,8271,51.088734,13.731863
Dresden Mitte,12824,51.056236,13.724353
Dresden Mitte,13510,51.05614,13.724551
Dresden Mitte,3326,51.056213,13.724398
Dresden Mitte,5106,51.0563,13.724227
Dresden Mitte,8715,51.056168,13.724109
Dresden Pestalozziplatz,2232,51.07896,13.732276
Dresden Reineckeweg,2035,51.120987,13.721245
Dresden Reineckeweg,2979,51.12105,13.72111
Dresden Saßnitzer Straße,10023,51.11786,13.729698
Dresden Saßnitzer Straße,10815,51.118015,13.730336
Dresden Waldteichstraße,7716,51.1172,13.729977
Dresden Waldteichstraße,9156,51.117188,13.730021
Dresden-Cotta,3907,51.062435,13.682932
Dresden-Cotta,7695,51.06192,13.68357
Dresden-Dobritz,4645,51.01179,13.808516
Dresden-Dobritz,5786,51.011616,13.808477
Dresden-Dobritz,8801,51.01172,13.808399
Dresden-Friedrichstadt,153,51.05625,13.707303
Dresden-Friedrichstadt,2242,51.056133,13.707258
Dresden-Kemnitz,14840,51.07294,13.668846
Dresden-Kemnitz,7766,51.07303,13.66899
Dresden-Klotzsche,6278,51.114838,13.789256
Dresden-Klotzsche,7669,51.114853,13.789202
Dresden-Klotzsche,8109,51.114784,13.789409
Dresden-Neustadt,10100,51.065628,13.74081
Dresden-Neustadt,10183,51.06574,13.740631
Dresden-Neustadt,11512,51.06593,13.740334
Dresden-Neustadt,12991,51.065704,13.740684
Dresden-Neustadt,13118,51.065964,13.74028
Dresden-Neustadt,13870,51.065823,13.740505
Dresden-Neustadt,3126,51.06604,13.740154
Dresden-Neustadt,4798,51.06585,13.74046
Dresden-Neustadt,5873,51.0659,13.740701
Dresden-Niedersedlitz,1518,50.999798,13.828153
Dresden-Niedersedlitz,6934,50.99987,13.828261
Dresden-Niedersedlitz,8932,50.999653,13.828399
Dresden-Pieschen,13186,51.08211,13.725
Dresden-Pieschen,3686,51.082176,13.725099
Dresden-Plauen,11542,51.029305,13.702946
Dresden-Reick,1069,51.021164,13.790712
Dresden-Reick,270,51.02125,13.790784
Dresden-Reick,8769,51.021317,13.790514
Dresden-Stetzsch,11643,51.08038,13.652093
Dresden-Stetzsch,4999,51.080414,13.652129
Dresden-Strehlen,1274,51.030575,13.762424
Dresden-Strehlen,9339,51.030483,13.762334
Dresden-Trachau,12207,51.089874,13.704015
Dresden-Trachau,9612,51.089954,13.704078
